"Date","Time","Open","High","Low","Close","Up","Down"
02/16/2007,17:00,888.9,888.9,881.5,887.7,35208,35264
02/19/2007,17:00,888.0,892.6,886.4,889.3,5554,5200
02/20/2007,17:00,889.8,890.7,873.9,875.6,56760,60795
02/21/2007,17:00,875.6,901.2,875.4,897.5,86537,77273
02/22/2007,17:00,897.5,899.5,893.5,895.3,51510,52070
02/23/2007,17:00,896.0,906.7,891.0,900.7,69204,61355
02/26/2007,17:00,899.4,906.5,899.4,904.7,48579,48124
02/27/2007,17:00,904.7,907.3,874.8,880.9,100447,109599
02/28/2007,17:00,884.2,895.3,878.8,887.0,81894,82574
03/01/2007,17:00,887.6,895.0,870.8,881.5,80722,88352
03/02/2007,17:00,881.6,883.0,856.1,859.4,100912,103864
03/05/2007,17:00,860.4,861.8,849.9,853.1,78354,87886
03/06/2007,17:00,853.2,864.8,849.3,863.6,62635,55757
03/07/2007,17:00,863.9,868.5,859.3,865.8,58729,55719
03/08/2007,17:00,866.0,872.5,863.8,868.0,47243,48395
03/09/2007,17:00,868.5,874.5,863.6,865.1,60319,63142
03/12/2007,17:00,865.7,870.2,861.6,866.3,44109,48000
03/13/2007,17:00,867.0,868.6,857.6,859.6,44770,51783
03/14/2007,17:00,858.8,861.8,852.4,860.3,68477,66084
03/15/2007,17:00,859.9,866.0,859.3,862.0,44941,45343
03/16/2007,17:00,862.0,871.3,861.6,868.8,48833,46385
03/19/2007,17:00,868.7,871.9,867.3,869.2,26190,29803
03/20/2007,17:00,869.2,876.7,868.1,874.3,49224,44054
03/21/2007,17:00,873.8,879.9,872.3,879.8,44409,39426
03/22/2007,17:00,880.3,882.2,877.2,878.7,1768,2185
03/23/2007,17:00,879.4,879.9,869.8,871.8,2273,3376
03/26/2007,17:00,872.5,881.2,871.8,878.9,3601,2722
03/27/2007,17:00,878.7,880.7,876.5,879.9,3204,4239
03/28/2007,17:00,881.5,884.7,878.1,880.6,14694,16256
03/29/2007,17:00,881.0,881.0,869.3,876.0,52393,53259
03/30/2007,17:00,875.9,882.3,875.0,877.7,52142,52650
04/02/2007,17:00,879.6,880.8,870.3,878.1,59249,58837
04/03/2007,17:00,878.5,881.9,876.0,877.9,51315,51354
04/04/2007,17:00,878.8,889.6,877.3,887.8,80819,78743
04/05/2007,17:00,887.9,889.4,885.1,888.1,39765,36466
04/09/2007,17:00,886.3,891.6,884.1,884.5,34465,33299
04/10/2007,17:00,884.7,895.2,884.3,890.3,46269,46300
04/11/2007,17:00,890.9,894.7,887.6,890.6,42149,44883
04/12/2007,17:00,890.7,893.1,884.1,889.0,53483,54107
04/13/2007,17:00,889.2,899.0,888.6,898.4,67620,65552
04/16/2007,17:00,899.1,904.3,895.9,902.7,56892,60210
04/17/2007,17:00,903.2,903.9,898.7,899.4,39769,46225
04/18/2007,17:00,899.5,903.9,897.5,902.7,53780,52715
04/19/2007,17:00,902.4,904.4,891.2,894.8,65790,70952
04/20/2007,17:00,896.2,906.2,895.2,904.5,57875,50526
04/23/2007,17:00,904.7,906.2,899.1,900.9,40980,44026
04/24/2007,17:00,901.8,904.2,892.8,895.9,67106,70535
04/25/2007,17:00,895.9,899.1,894.3,898.1,44087,45868
04/26/2007,17:00,897.5,898.8,882.9,886.1,85517,94159
04/27/2007,17:00,886.2,893.4,882.3,892.8,58891,54052
04/30/2007,17:00,892.7,893.4,887.3,889.6,38358,41594
05/01/2007,17:00,889.7,890.8,883.1,884.7,53428,61043
05/02/2007,17:00,885.2,886.4,878.6,884.2,58112,59399
05/03/2007,17:00,883.9,893.6,883.0,893.0,60698,54978
05/04/2007,17:00,892.7,901.7,891.1,899.7,63975,61495
05/07/2007,17:00,899.5,901.8,897.5,899.2,25564,25357
05/08/2007,17:00,899.4,899.8,892.6,896.2,45660,53186
05/09/2007,17:00,895.6,897.4,886.2,891.1,55765,63473
05/10/2007,17:00,890.7,891.7,874.4,876.0,91663,103706
05/11/2007,17:00,876.1,882.8,874.8,881.0,70637,57430
05/14/2007,17:00,881.5,884.9,876.0,879.4,50547,50952
05/15/2007,17:00,879.0,883.3,874.6,881.9,58769,56202
05/16/2007,17:00,881.6,882.9,869.1,871.3,64330,77013
05/17/2007,17:00,871.7,873.8,862.6,866.7,72244,76854
05/18/2007,17:00,866.9,872.2,864.9,870.7,55959,47157
05/21/2007,17:00,871.0,873.1,866.0,872.1,46071,43168
05/22/2007,17:00,872.4,874.5,867.2,868.0,856,1018
05/23/2007,17:00,867.8,873.5,865.9,870.7,1096,1137
05/24/2007,17:00,870.6,871.4,859.9,862.6,4181,5221
05/25/2007,17:00,862.6,865.3,855.8,858.3,13326,12611
05/28/2007,17:00,857.5,858.9,857.0,857.3,1240,1099
05/29/2007,17:00,857.8,866.6,856.8,865.1,30539,29019
05/30/2007,17:00,864.6,866.9,860.0,861.2,33473,33781
05/31/2007,17:00,861.0,869.8,860.9,868.4,53404,53108
06/01/2007,17:00,868.8,879.8,868.5,879.5,75096,68174
06/04/2007,17:00,879.2,881.8,876.5,878.6,47934,47633
06/05/2007,17:00,878.7,881.1,876.5,877.6,40845,44532
06/06/2007,17:00,877.6,879.6,872.5,878.0,62719,68171
06/07/2007,17:00,877.8,880.3,865.0,866.0,84360,86174
06/08/2007,17:00,866.2,868.2,850.1,855.4,106554,106348
06/11/2007,17:00,855.6,861.7,855.5,859.8,49612,43646
06/12/2007,17:00,860.1,861.1,851.8,853.3,49985,51380
06/13/2007,17:00,854.9,859.2,849.3,857.8,62509,58290
06/14/2007,17:00,857.7,860.5,851.8,857.8,55787,56384
06/15/2007,17:00,858.1,861.7,855.9,861.2,45634,42515
06/18/2007,17:00,861.0,865.2,860.4,861.8,35046,32451
06/19/2007,17:00,861.7,868.0,859.4,867.2,58159,55472
06/20/2007,17:00,866.9,867.7,857.8,859.7,51498,57618
06/21/2007,17:00,859.0,862.0,852.9,857.2,66050,69223
06/22/2007,17:00,857.3,861.8,855.8,859.5,45500,44916
06/25/2007,17:00,859.7,860.0,853.9,856.3,39623,41186
06/26/2007,17:00,856.7,857.0,845.2,845.9,79116,94544
06/27/2007,17:00,845.4,849.8,843.4,848.4,54134,54455
06/28/2007,17:00,848.5,854.8,847.8,853.7,54279,48138
06/29/2007,17:00,853.3,857.3,851.1,854.0,39962,45300
07/02/2007,17:00,853.9,863.5,852.9,861.6,62566,56674
07/03/2007,17:00,861.5,862.6,856.5,857.5,39717,44042
07/04/2007,17:00,858.4,859.5,857.6,858.6,4536,3083
07/05/2007,17:00,858.6,861.0,849.7,853.4,60133,64355
07/06/2007,17:00,853.8,860.3,849.0,859.9,67659,65485
07/09/2007,17:00,859.9,868.3,857.6,864.3,65338,60903
07/10/2007,17:00,864.4,869.1,862.6,867.0,58560,53064
07/11/2007,17:00,867.3,870.1,863.6,864.3,44929,48187
07/12/2007,17:00,864.2,873.0,864.1,869.9,65167,62413
07/13/2007,17:00,870.3,872.2,866.7,870.4,51115,48367
07/16/2007,17:00,869.6,872.8,866.8,868.0,30400,35824
07/17/2007,17:00,868.5,870.7,865.3,867.9,39825,42838
07/18/2007,17:00,867.7,877.6,867.5,876.1,71818,69670
07/19/2007,17:00,875.9,880.8,874.3,880.5,61839,54207
07/20/2007,17:00,880.8,889.9,878.1,886.1,91013,76093
07/23/2007,17:00,887.5,887.9,883.0,884.4,3555,3196
07/24/2007,17:00,884.5,890.4,883.8,883.8,3365,2387
07/25/2007,17:00,883.5,884.9,872.7,877.7,3256,4420
07/26/2007,17:00,877.5,879.5,854.8,864.3,16008,18464
07/27/2007,17:00,864.3,868.7,858.3,862.5,17762,14825
07/30/2007,17:00,862.5,867.3,861.3,866.5,30575,28048
07/31/2007,17:00,866.8,870.4,864.5,865.2,44065,43319
08/01/2007,17:00,864.8,868.5,860.1,868.0,63205,61648
08/02/2007,17:00,868.6,868.9,863.5,866.3,36896,37294
08/03/2007,17:00,866.3,876.6,865.7,874.0,68473,65486
08/06/2007,17:00,876.3,876.9,869.9,872.7,42890,46566
08/07/2007,17:00,872.5,873.4,866.9,873.0,48252,49340
08/08/2007,17:00,872.6,877.6,870.3,875.5,49006,46067
08/09/2007,17:00,875.5,875.5,859.6,862.0,90139,97541
08/10/2007,17:00,861.6,876.9,858.3,873.1,101594,96557
08/13/2007,17:00,872.2,873.2,868.6,869.7,30855,34488
08/14/2007,17:00,869.5,871.7,865.8,869.3,45823,49722
08/15/2007,17:00,869.5,871.3,862.1,867.9,63390,67839
08/16/2007,17:00,867.3,868.0,841.1,851.7,137793,151225
08/17/2007,17:00,850.3,864.0,845.0,857.0,76900,80126
08/20/2007,17:00,856.5,860.1,851.8,856.8,49153,49278
08/21/2007,17:00,857.1,859.3,853.4,856.5,47167,50454
08/22/2007,17:00,856.5,861.1,853.7,859.8,49296,47184
08/23/2007,17:00,859.6,863.8,856.9,859.1,47925,51952
08/24/2007,17:00,858.8,868.5,856.2,867.2,62204,53092
08/27/2007,17:00,867.0,867.3,864.4,866.3,10199,10794
08/28/2007,17:00,865.5,867.2,860.6,860.9,22097,24358
08/29/2007,17:00,860.6,867.7,859.7,866.0,24526,21658
08/30/2007,17:00,866.0,866.3,861.7,863.6,20090,20412
08/31/2007,17:00,862.8,873.4,862.7,871.5,28740,26671
09/03/2007,17:00,871.4,872.3,869.6,870.3,2022,1681
09/04/2007,17:00,870.7,881.9,869.6,880.2,38506,34558
09/05/2007,17:00,880.5,881.8,876.8,880.5,26212,27066
09/06/2007,17:00,880.5,896.8,879.7,894.5,53848,49444
09/07/2007,17:00,895.0,906.1,891.0,899.6,48918,51225
09/10/2007,17:00,899.0,905.8,897.8,901.9,27869,30566
09/11/2007,17:00,901.3,913.3,901.0,911.0,39115,37974
09/12/2007,17:00,910.7,913.1,904.0,910.0,35204,33727
09/13/2007,17:00,909.5,910.7,901.6,906.5,28800,34732
09/14/2007,17:00,906.5,915.8,902.2,905.4,38422,40895
09/17/2007,17:00,905.3,918.4,904.3,915.7,33963,32440
09/18/2007,17:00,915.7,925.0,909.5,921.5,42159,40112
09/19/2007,17:00,921.8,924.5,917.2,918.3,34925,37823
09/20/2007,17:00,919.1,936.0,918.4,931.2,57554,52294
09/21/2007,17:00,931.1,936.6,923.7,928.5,39952,44078
09/24/2007,17:00,928.1,933.4,923.0,927.1,31900,35693
09/25/2007,17:00,927.1,931.2,918.7,928.4,41787,42576
09/26/2007,17:00,928.0,933.7,922.9,925.1,39892,40090
09/27/2007,17:00,924.4,932.7,923.4,930.6,34574,31439
09/28/2007,17:00,930.3,942.3,929.5,939.7,46950,41373
10/01/2007,17:00,940.1,945.2,937.3,942.7,29426,30905
10/02/2007,17:00,943.4,943.5,920.2,927.4,48125,58496
10/03/2007,17:00,927.9,932.0,921.8,923.5,36617,39718
10/04/2007,17:00,924.3,934.2,915.8,933.1,57103,57036
10/05/2007,17:00,933.3,939.9,922.2,937.5,50078,47738
10/08/2007,17:00,937.0,938.0,926.2,928.4,20268,22777
10/09/2007,17:00,928.5,936.0,921.7,933.1,43808,42753
10/10/2007,17:00,933.0,941.4,932.3,935.8,36839,36295
10/11/2007,17:00,935.6,948.8,935.3,942.2,54378,49936
10/12/2007,17:00,942.7,947.1,939.5,944.5,35389,33495
10/15/2007,17:00,943.5,954.9,942.2,954.0,40864,41100
10/16/2007,17:00,953.2,961.5,947.7,954.8,55056,58709
10/17/2007,17:00,955.1,959.3,945.9,948.9,52996,59003
10/18/2007,17:00,949.7,964.4,948.7,962.4,43428,37765
10/19/2007,17:00,962.0,966.4,951.9,958.7,47656,51181
10/22/2007,17:00,960.4,962.3,938.5,947.4,62993,68221
10/23/2007,17:00,948.3,954.9,946.3,953.1,37282,35487
10/24/2007,17:00,952.8,957.5,947.2,957.3,34092,36052
10/25/2007,17:00,956.6,962.7,955.0,962.3,34390,33539
10/26/2007,17:00,962.4,979.0,961.3,978.0,44521,39439
10/29/2007,17:00,977.5,987.8,977.2,984.4,48382,45192
10/30/2007,17:00,983.7,985.1,971.9,974.2,38704,44255
10/31/2007,17:00,974.3,990.3,969.5,988.9,49202,46969
11/01/2007,17:00,988.9,992.0,976.1,979.3,47348,49681
11/02/2007,17:00,980.0,1000.5,979.5,998.9,55377,52330
11/05/2007,17:00,1000.1,1003.7,993.0,998.1,35243,33371
11/06/2007,17:00,998.5,1017.0,998.1,1016.8,47949,42355
11/07/2007,17:00,1016.4,1037.5,1014.3,1022.0,71394,72917
11/08/2007,17:00,1021.5,1037.3,1015.1,1025.2,66652,65710
11/09/2007,17:00,1024.9,1030.2,1018.0,1023.3,52230,52397
11/12/2007,17:00,1021.0,1023.1,982.3,983.8,66599,77319
11/13/2007,17:00,985.2,999.9,981.2,992.5,58638,60025
11/14/2007,17:00,991.8,1006.9,989.5,1002.5,48096,44655
11/15/2007,17:00,1002.7,1008.9,972.5,978.3,70191,69750
11/16/2007,17:00,978.5,987.9,974.0,976.3,46670,47480
11/19/2007,17:00,977.8,984.4,965.2,971.8,41843,44508
11/20/2007,17:00,971.6,996.2,962.9,993.0,56189,51237
11/21/2007,17:00,992.4,997.5,984.5,989.6,44916,45216
11/22/2007,17:00,990.0,993.9,990.0,993.5,25,34
11/23/2007,17:00,993.3,1015.7,993.3,1013.2,385,399
11/26/2007,17:00,1013.9,1026.5,1009.7,1014.3,699,851
11/27/2007,17:00,1016.2,1018.8,997.0,1001.9,1555,1698
11/28/2007,17:00,1002.5,1005.7,980.6,993.6,7795,7665
11/29/2007,17:00,993.7,997.4,981.3,982.5,29828,30925
11/30/2007,17:00,982.1,988.7,967.7,972.3,45340,48591
12/03/2007,17:00,971.9,983.4,965.5,983.0,32319,31251
12/04/2007,17:00,982.8,994.2,975.1,990.5,41504,40016
12/05/2007,17:00,991.2,995.5,979.5,983.8,39068,42224
12/06/2007,17:00,983.5,994.0,973.4,990.6,45299,45919
12/07/2007,17:00,989.8,993.6,978.9,983.2,37395,38062
12/10/2007,17:00,983.5,1000.5,982.0,996.5,35971,34814
12/11/2007,17:00,996.6,1001.8,984.0,984.6,35549,38310
12/12/2007,17:00,985.7,1005.3,984.7,1001.2,46674,44797
12/13/2007,17:00,1000.8,1001.5,979.5,985.0,51274,57808
12/14/2007,17:00,984.2,991.0,974.8,982.0,41266,45595
12/17/2007,17:00,981.3,986.1,972.1,980.5,30478,30003
12/18/2007,17:00,981.4,993.9,977.2,989.9,37309,36554
12/19/2007,17:00,990.1,991.9,984.7,989.2,25321,25544
12/20/2007,17:00,989.8,990.1,979.7,982.0,25911,29063
12/21/2007,17:00,982.5,999.2,982.0,998.1,32863,31592
12/24/2007,17:00,998.0,1002.2,994.7,997.9,10435,9525
12/26/2007,17:00,998.8,1012.7,994.1,1011.2,23522,21034
12/27/2007,17:00,1010.6,1017.8,1007.7,1011.5,27536,27878
12/28/2007,17:00,1012.1,1027.1,1010.8,1026.9,26679,24149
12/31/2007,17:00,1025.7,1029.9,1015.5,1019.7,17589,19023
01/02/2008,17:00,1020.0,1047.4,1020.0,1043.0,51371,50737
01/03/2008,17:00,1044.0,1055.4,1039.0,1050.3,50627,50917
01/04/2008,17:00,1048.6,1054.3,1039.5,1045.1,45128,51023
01/07/2008,17:00,1045.3,1050.3,1040.3,1043.2,34390,36782
01/08/2008,17:00,1043.2,1066.5,1041.9,1063.1,46251,43922
01/09/2008,17:00,1062.8,1076.9,1056.3,1063.3,54192,55176
01/10/2008,17:00,1063.5,1079.8,1050.3,1077.6,67116,67944
01/11/2008,17:00,1079.3,1082.5,1071.3,1079.8,48368,44447
01/14/2008,17:00,1081.9,1098.4,1075.6,1087.8,54309,53288
01/15/2008,17:00,1087.1,1098.6,1071.1,1071.4,64398,75618
01/16/2008,17:00,1073.1,1083.5,1058.0,1059.9,74666,83848
01/17/2008,17:00,1060.6,1074.0,1057.7,1060.7,49739,51320
01/18/2008,17:00,1062.3,1071.9,1053.1,1066.3,46264,46476
01/21/2008,17:00,1064.5,1066.7,1043.7,1047.9,16638,23037
01/22/2008,17:00,1045.5,1077.5,1031.5,1074.5,360,379
01/23/2008,17:00,1074.9,1077.8,1058.8,1073.5,305,323
01/24/2008,17:00,1074.7,1095.5,1071.3,1095.0,652,775
01/25/2008,17:00,1096.2,1106.1,1088.5,1095.9,787,780
01/28/2008,17:00,1094.5,1111.9,1093.5,1111.2,1690,1551
01/29/2008,17:00,1110.7,1115.5,1101.7,1105.8,4187,4785
01/30/2008,17:00,1106.6,1118.7,1097.6,1111.0,32499,33288
01/31/2008,17:00,1109.6,1110.5,1099.5,1106.7,42372,42261
02/01/2008,17:00,1106.3,1118.3,1084.5,1086.4,80793,84261
02/04/2008,17:00,1087.0,1093.9,1072.6,1084.4,54251,58271
02/05/2008,17:00,1084.0,1087.8,1064.9,1068.8,59191,62861
02/06/2008,17:00,1069.4,1088.5,1066.5,1080.7,53791,52751
02/07/2008,17:00,1080.9,1091.7,1076.6,1090.9,57450,56128
02/08/2008,17:00,1091.3,1103.3,1087.8,1103.0,44263,42363
02/11/2008,17:00,1100.6,1107.5,1096.1,1103.5,40220,40453
02/12/2008,17:00,1102.5,1105.0,1082.5,1086.0,54646,61094
02/13/2008,17:00,1086.3,1091.0,1076.0,1086.0,49385,51955
02/14/2008,17:00,1086.0,1093.8,1081.3,1088.1,41703,41921
02/15/2008,17:00,1087.7,1095.5,1077.1,1081.5,41010,41272
02/18/2008,17:00,1081.6,1087.3,1079.7,1084.5,7792,7510
02/19/2008,17:00,1085.1,1110.8,1084.6,1107.2,54928,50179
02/20/2008,17:00,1107.1,1125.7,1092.6,1123.5,61570,57177
02/21/2008,17:00,1123.5,1134.9,1117.5,1125.0,57320,53598
02/22/2008,17:00,1125.0,1129.5,1114.6,1124.7,44130,47079
02/25/2008,17:00,1124.5,1131.4,1112.0,1118.4,51763,52719
02/26/2008,17:00,1116.8,1129.7,1105.4,1127.3,52257,49037
02/27/2008,17:00,1128.3,1144.2,1128.3,1137.1,56301,56557
02/28/2008,17:00,1137.7,1151.5,1132.0,1149.3,53353,47811
02/29/2008,17:00,1149.6,1155.0,1142.7,1152.2,49566,49167
03/03/2008,17:00,1152.1,1168.4,1152.0,1162.3,58218,54367
03/04/2008,17:00,1162.2,1166.8,1134.8,1142.7,69797,75331
03/05/2008,17:00,1143.4,1171.7,1137.2,1168.0,73223,67379
03/06/2008,17:00,1167.5,1170.8,1143.0,1157.0,74679,76704
03/07/2008,17:00,1154.0,1167.2,1147.8,1151.4,60972,60656
03/10/2008,17:00,1151.8,1159.3,1138.4,1151.1,52824,54871
03/11/2008,17:00,1151.4,1164.3,1142.5,1151.4,62861,63671
03/12/2008,17:00,1150.6,1161.5,1146.0,1160.8,47391,44224
03/13/2008,17:00,1161.4,1178.0,1159.2,1172.4,60971,55739
03/14/2008,17:00,1173.7,1185.5,1168.2,1180.5,64537,65182
03/17/2008,17:00,1181.0,1210.2,1170.6,1180.5,94083,93206
03/18/2008,17:00,1180.2,1189.9,1153.3,1157.3,57343,65370
03/19/2008,17:00,1159.4,1174.3,1114.0,1122.0,113113,113529
03/20/2008,17:00,1119.4,1120.3,1081.2,1086.8,80124,86908
03/24/2008,17:00,1094.8,1104.0,1082.7,1091.9,31539,31552
03/25/2008,17:00,1091.9,1116.0,1088.5,1115.2,44355,38265
03/26/2008,17:00,1115.6,1131.4,1111.2,1130.5,45725,40881
03/27/2008,17:00,1130.7,1131.7,1116.6,1124.0,28163,28007
03/28/2008,17:00,1124.0,1127.6,1098.3,1106.7,4327,4695
03/31/2008,17:00,1107.0,1116.3,1087.7,1090.9,51267,54550
04/01/2008,17:00,1091.1,1096.3,1046.9,1058.2,79968,89594
04/02/2008,17:00,1058.6,1082.1,1055.7,1078.9,55919,52256
04/03/2008,17:00,1077.2,1083.8,1062.6,1077.5,53558,55679
04/04/2008,17:00,1078.3,1089.6,1073.6,1088.5,41774,42269
04/07/2008,17:00,1087.6,1104.3,1085.0,1094.4,41645,41017
04/08/2008,17:00,1094.5,1100.3,1082.0,1089.0,42112,42653
04/09/2008,17:00,1089.7,1110.2,1077.2,1108.5,57708,56787
04/10/2008,17:00,1108.1,1114.0,1096.0,1102.6,54555,58018
04/11/2008,17:00,1103.3,1106.4,1091.3,1099.1,40653,43446
04/14/2008,17:00,1094.8,1106.0,1088.1,1097.8,35569,38131
04/15/2008,17:00,1098.6,1110.4,1096.7,1101.4,39960,41901
04/16/2008,17:00,1101.9,1123.3,1097.9,1118.1,52904,51277
04/17/2008,17:00,1119.1,1126.8,1110.9,1112.5,44207,46617
04/18/2008,17:00,1114.7,1120.4,1077.9,1090.4,65410,68123
04/21/2008,17:00,1090.7,1102.5,1084.6,1090.6,47878,49379
04/22/2008,17:00,1089.6,1099.1,1085.0,1089.3,43130,45100
04/23/2008,17:00,1090.0,1096.3,1069.8,1077.4,61622,69317
04/24/2008,17:00,1077.5,1079.9,1056.0,1059.1,60158,70231
04/25/2008,17:00,1059.3,1069.6,1050.6,1059.1,51646,52546
04/28/2008,17:00,1060.6,1068.7,1059.4,1065.4,32262,33279
04/29/2008,17:00,1066.2,1066.4,1040.9,1043.0,50452,53689
04/30/2008,17:00,1042.8,1051.4,1034.7,1049.8,62731,60857
05/01/2008,17:00,1049.6,1054.2,1019.1,1024.4,60858,64365
05/02/2008,17:00,1024.4,1031.5,1017.0,1028.2,51168,48161
05/05/2008,17:00,1029.8,1046.6,1029.3,1046.2,37849,32442
05/06/2008,17:00,1046.0,1055.1,1043.2,1047.8,45796,45892
05/07/2008,17:00,1048.0,1053.9,1035.0,1040.1,37241,41905
05/08/2008,17:00,1040.7,1057.6,1037.0,1053.6,51426,51766
05/09/2008,17:00,1056.1,1061.4,1041.8,1056.4,47320,46895
05/12/2008,17:00,1054.9,1061.4,1049.1,1053.9,36356,35455
05/13/2008,17:00,1054.6,1057.8,1032.0,1038.3,55798,54453
05/14/2008,17:00,1037.8,1042.3,1030.6,1035.6,40532,42270
05/15/2008,17:00,1036.2,1059.1,1032.9,1052.4,62129,64500
05/16/2008,17:00,1053.5,1076.2,1051.1,1073.0,59037,57215
05/19/2008,17:00,1073.8,1084.8,1071.4,1076.0,44922,44169
05/20/2008,17:00,1076.8,1094.7,1073.7,1090.2,53988,51582
05/21/2008,17:00,1091.6,1103.6,1087.1,1103.1,54236,51407
05/22/2008,17:00,1103.5,1106.0,1087.7,1092.0,50746,53429
05/23/2008,17:00,1091.8,1100.1,1085.3,1095.1,35138,35526
05/26/2008,17:00,1095.4,1099.6,1093.8,1099.1,2542,2222
05/27/2008,17:00,1099.1,1101.2,1073.9,1076.1,51748,55833
05/28/2008,17:00,1076.8,1079.8,1058.9,1071.0,45854,47753
05/29/2008,17:00,1073.6,1073.8,1042.7,1047.6,12541,14236
05/30/2008,17:00,1047.8,1058.9,1039.1,1056.3,39869,41340
06/02/2008,17:00,1057.4,1067.3,1050.5,1060.8,43346,43020
06/03/2008,17:00,1060.3,1066.7,1044.5,1051.0,52915,54722
06/04/2008,17:00,1050.0,1056.2,1045.3,1048.4,43431,45224
06/05/2008,17:00,1047.9,1049.4,1033.8,1046.6,66190,65963
06/06/2008,17:00,1047.1,1071.7,1046.1,1071.5,58755,58790
06/09/2008,17:00,1072.2,1078.6,1059.3,1061.4,53245,55865
06/10/2008,17:00,1060.6,1064.0,1032.8,1035.6,68961,72713
06/11/2008,17:00,1037.3,1052.0,1036.1,1049.1,47886,46635
06/12/2008,17:00,1049.6,1051.0,1025.7,1037.1,65460,63538
06/13/2008,17:00,1037.1,1042.8,1027.6,1040.3,41595,42282
06/16/2008,17:00,1038.7,1063.4,1034.8,1050.6,47904,46967
06/17/2008,17:00,1050.8,1057.1,1042.3,1051.0,45448,45608
06/18/2008,17:00,1051.0,1064.2,1048.6,1062.5,48036,46855
06/19/2008,17:00,1062.9,1077.1,1054.9,1066.5,69147,69736
06/20/2008,17:00,1066.5,1076.2,1063.9,1069.9,42311,40902
06/23/2008,17:00,1069.8,1075.8,1043.5,1051.8,59948,60603
06/24/2008,17:00,1051.6,1062.6,1050.5,1057.7,44851,43961
06/25/2008,17:00,1057.8,1059.0,1041.3,1054.1,47542,48957
06/26/2008,17:00,1054.1,1086.4,1052.7,1085.1,68692,63908
06/27/2008,17:00,1085.1,1099.1,1078.3,1095.9,56110,53413
06/30/2008,17:00,1097.0,1103.8,1086.3,1093.0,48567,54167
07/01/2008,17:00,1094.1,1114.4,1089.9,1107.7,67840,62404
07/02/2008,17:00,1107.7,1114.0,1099.6,1113.4,57145,51756
07/03/2008,17:00,1112.7,1116.1,1094.6,1102.1,57231,60413
07/04/2008,17:00,1102.0,1104.4,1096.9,1101.8,5135,5774
07/07/2008,17:00,1101.0,1101.2,1082.4,1093.1,47832,54710
07/08/2008,17:00,1093.1,1101.4,1079.1,1087.4,52502,58963
07/09/2008,17:00,1087.8,1096.6,1083.3,1096.1,47477,47094
07/10/2008,17:00,1095.9,1115.3,1092.5,1114.6,61659,55707
07/11/2008,17:00,1112.2,1135.2,1108.7,1131.3,72575,66897
07/14/2008,17:00,1132.9,1142.5,1120.3,1139.8,63877,64372
07/15/2008,17:00,1140.3,1155.7,1134.8,1144.5,92885,95049
07/16/2008,17:00,1144.6,1148.6,1124.3,1126.6,68515,76018
07/17/2008,17:00,1126.7,1146.1,1119.2,1124.2,97409,101859
07/18/2008,17:00,1124.5,1131.1,1116.3,1121.5,53384,55777
07/21/2008,17:00,1123.4,1135.1,1121.8,1132.2,37691,35836
07/22/2008,17:00,1132.2,1143.1,1108.2,1112.6,75708,81133
07/23/2008,17:00,1112.0,1115.4,1083.6,1086.2,83841,90025
